1542766063.1386788,peer5.org1.example.com,148kB / 130kB,148000,130000
1542766063.1386788,peer8.org1.example.com,125kB / 86.3kB,125000,86300
1542766063.1386788,peer0.org1.example.com,474kB / 1.03MB,474000,1030000
1542766063.1386788,peer6.org1.example.com,13.9kB / 126B,13900,126.0
1542766063.1386788,peer1.org1.example.com,14.1kB / 126B,14100,126.0
1542766063.1386788,peer22.org1.example.com,171kB / 119kB,171000,119000
1542766063.1386788,peer4.org1.example.com,14.2kB / 126B,14200,126.0
1542766063.1386788,orderer.example.com,19.2kB / 2.2kB,19200,2200
1542766063.1386788,peer14.org1.example.com,48.5kB / 13.7kB,48500,13700
1542766063.1386788,peer19.org1.example.com,34.6kB / 10.1kB,34600,10100
1542766063.1386788,peer11.org1.example.com,33.9kB / 9.5kB,33900,9500
1542766063.1386788,peer15.org1.example.com,53.2kB / 13.5kB,53200,13500

peer17.org1.example.com,106kB / 70kB
peer18.org1.example.com,128kB / 105kB
peer12.org1.example.com,116kB / 74.3kB
peer7.org1.example.com,151kB / 107kB
peer24.org1.example.com,133kB / 101kB
peer21.org1.example.com,156kB / 105kB
peer13.org1.example.com,149kB / 99.1kB
peer2.org1.example.com,150kB / 93.4kB
peer23.org1.example.com,181kB / 107kB
peer10.org1.example.com,164kB / 135kB
peer20.org1.example.com,213kB / 147kB
peer16.org1.example.com,14.1kB / 126B
peer9.org1.example.com,127kB / 87.6kB
peer3.org1.example.com,141kB / 89.3kB
peer5.org1.example.com,180kB / 146kB
peer8.org1.example.com,151kB / 106kB
peer0.org1.example.com,534kB / 1.2MB
peer6.org1.example.com,20.6kB / 7.51kB
peer1.org1.example.com,28.9kB / 7.58kB
peer22.org1.example.com,187kB / 127kB
peer4.org1.example.com,35.3kB / 14.6kB
orderer.example.com,19.4kB / 2.2kB
peer14.org1.example.com,57.6kB / 15.8kB
peer19.org1.example.com,43.8kB / 11.3kB
peer11.org1.example.com,44.2kB / 12.1kB
peer15.org1.example.com,74.4kB / 20.2kB
1542766066.2960153,peer17.org1.example.com,106kB / 70kB,106000,70000
1542766066.2960153,peer18.org1.example.com,128kB / 105kB,128000,105000
1542766066.2960153,peer12.org1.example.com,116kB / 74.3kB,116000,74300
1542766066.2960153,peer7.org1.example.com,151kB / 107kB,151000,107000
1542766066.2960153,peer24.org1.example.com,133kB / 101kB,133000,101000
1542766066.2960153,peer21.org1.example.com,156kB / 105kB,156000,105000
1542766066.2960153,peer13.org1.example.com,149kB / 99.1kB,149000,99100
1542766066.2960153,peer2.org1.example.com,150kB / 93.4kB,150000,93400
1542766066.2960153,peer23.org1.example.com,181kB / 107kB,181000,107000
1542766066.2960153,peer10.org1.example.com,164kB / 135kB,164000,135000
1542766066.2960153,peer20.org1.example.com,213kB / 147kB,213000,147000
1542766066.2960153,peer16.org1.example.com,14.1kB / 126B,14100,126.0
1542766066.2960153,peer9.org1.example.com,127kB / 87.6kB,127000,87600
1542766066.2960153,peer3.org1.example.com,141kB / 89.3kB,141000,89300
1542766066.2960153,peer5.org1.example.com,180kB / 146kB,180000,146000
1542766066.2960153,peer8.org1.example.com,151kB / 106kB,151000,106000
1542766066.2960153,peer0.org1.example.com,534kB / 1.2MB,534000,1200000
1542766066.2960153,peer6.org1.example.com,20.6kB / 7.51kB,20600,7510
1542766066.2960153,peer1.org1.example.com,28.9kB / 7.58kB,28900,7580
1542766066.2960153,peer22.org1.example.com,187kB / 127kB,187000,127000
1542766066.2960153,peer4.org1.example.com,35.3kB / 14.6kB,35300,14600
1542766066.2960153,orderer.example.com,19.4kB / 2.2kB,19400,2200
1542766066.2960153,peer14.org1.example.com,57.6kB / 15.8kB,57600,15800
1542766066.2960153,peer19.org1.example.com,43.8kB / 11.3kB,43800,11300
1542766066.2960153,peer11.org1.example.com,44.2kB / 12.1kB,44200,12100
1542766066.2960153,peer15.org1.example.com,74.4kB / 20.2kB,74400,20200

peer17.org1.example.com,121kB / 81.6kB
peer18.org1.example.com,150kB / 123kB
peer12.org1.example.com,125kB / 85.8kB
peer7.org1.example.com,170kB / 120kB
peer24.org1.example.com,151kB / 115kB
peer21.org1.example.com,174kB / 115kB
peer13.org1.example.com,169kB / 111kB
peer2.org1.example.com,175kB / 106kB
peer23.org1.example.com,192kB / 119kB
peer10.org1.example.com,171kB / 148kB
peer20.org1.example.com,230kB / 158kB
peer16.org1.example.com,27.7kB / 7.88kB
peer9.org1.example.com,140kB / 99.4kB
peer3.org1.example.com,166kB / 102kB
peer5.org1.example.com,200kB / 161kB
peer8.org1.example.com,156kB / 110kB
peer0.org1.example.com,583kB / 1.38MB
peer6.org1.example.com,28.2kB / 8.08kB
peer1.org1.example.com,38.4kB / 9.65kB
peer22.org1.example.com,207kB / 143kB
peer4.org1.example.com,51.5kB / 15.9kB
orderer.example.com,19.8kB / 2.2kB
peer14.org1.example.com,66.6kB / 18.6kB
peer19.org1.example.com,63.9kB / 15.4kB
peer11.org1.example.com,56.4kB / 17kB
peer15.org1.example.com,80kB / 22.4kB
1542766069.4073591,peer17.org1.example.com,121kB / 81.6kB,121000,81600
1542766069.4073591,peer18.org1.example.com,150kB / 123kB,150000,123000
1542766069.4073591,peer12.org1.example.com,125kB / 85.8kB,125000,85800
1542766069.4073591,peer7.org1.example.com,170kB / 120kB,170000,120000
1542766069.4073591,peer24.org1.example.com,151kB / 115kB,151000,115000
1542766069.4073591,peer21.org1.example.com,174kB / 115kB,174000,115000
1542766069.4073591,peer13.org1.example.com,169kB / 111kB,169000,111000
1542766069.4073591,peer2.org1.example.com,175kB / 106kB,175000,106000
1542766069.4073591,peer23.org1.example.com,192kB / 119kB,192000,119000
1542766069.4073591,peer10.org1.example.com,171kB / 148kB,171000,148000
1542766069.4073591,peer20.org1.example.com,230kB / 158kB,230000,158000
1542766069.4073591,peer16.org1.example.com,27.7kB / 7.88kB,27700,7880
1542766069.4073591,peer9.org1.example.com,140kB / 99.4kB,140000,99400
1542766069.4073591,peer3.org1.example.com,166kB / 102kB,166000,102000
1542766069.4073591,peer5.org1.example.com,200kB / 161kB,200000,161000
1542766069.4073591,peer8.org1.example.com,156kB / 110kB,156000,110000
1542766069.4073591,peer0.org1.example.com,583kB / 1.38MB,583000,1380000
1542766069.4073591,peer6.org1.example.com,28.2kB / 8.08kB,28200,8080
1542766069.4073591,peer1.org1.example.com,38.4kB / 9.65kB,38400,9650
1542766069.4073591,peer22.org1.example.com,207kB / 143kB,207000,143000
1542766069.4073591,peer4.org1.example.com,51.5kB / 15.9kB,51500,15900
1542766069.4073591,orderer.example.com,19.8kB / 2.2kB,19800,2200
1542766069.4073591,peer14.org1.example.com,66.6kB / 18.6kB,66600,18600
1542766069.4073591,peer19.org1.example.com,63.9kB / 15.4kB,63900,15400
1542766069.4073591,peer11.org1.example.com,56.4kB / 17kB,56400,17000
1542766069.4073591,peer15.org1.example.com,80kB / 22.4kB,80000,22400

peer17.org1.example.com,150kB / 101kB
peer18.org1.example.com,159kB / 138kB
peer12.org1.example.com,158kB / 106kB
peer7.org1.example.com,196kB / 143kB
peer24.org1.example.com,170kB / 132kB
peer21.org1.example.com,196kB / 131kB
peer13.org1.example.com,190kB / 125kB
peer2.org1.example.com,188kB / 121kB
peer23.org1.example.com,202kB / 134kB
peer10.org1.example.com,198kB / 169kB
peer20.org1.example.com,243kB / 170kB
peer16.org1.example.com,37.2kB / 9.63kB
peer9.org1.example.com,168kB / 119kB
peer3.org1.example.com,181kB / 117kB
peer5.org1.example.com,221kB / 180kB
peer8.org1.example.com,183kB / 135kB
peer0.org1.example.com,607kB / 1.51MB
peer6.org1.example.com,45.2kB / 9.53kB
peer1.org1.example.com,52kB / 13.2kB
peer22.org1.example.com,225kB / 152kB
peer4.org1.example.com,67.4kB / 20.7kB
orderer.example.com,20.5kB / 2.2kB
peer14.org1.example.com,85.3kB / 29.8kB
peer19.org1.example.com,78kB / 19.5kB
peer11.org1.example.com,58.1kB / 18.7kB
peer15.org1.example.com,92.6kB / 29.9kB
1542766072.521894,peer17.org1.example.com,150kB / 101kB,150000,101000
1542766072.521894,peer18.org1.example.com,159kB / 138kB,159000,138000
1542766072.521894,peer12.org1.example.com,158kB / 106kB,158000,106000
1542766072.521894,peer7.org1.example.com,196kB / 143kB,196000,143000
1542766072.521894,peer24.org1.example.com,170kB / 132kB,170000,132000
1542766072.521894,peer21.org1.example.com,196kB / 131kB,196000,131000
1542766072.521894,peer13.org1.example.com,190kB / 125kB,190000,125000
1542766072.521894,peer2.org1.example.com,188kB / 121kB,188000,121000
1542766072.521894,peer23.org1.example.com,202kB / 134kB,202000,134000
1542766072.521894,peer10.org1.example.com,198kB / 169kB,198000,169000
1542766072.521894,peer20.org1.example.com,243kB / 170kB,243000,170000
1542766072.521894,peer16.org1.example.com,37.2kB / 9.63kB,37200,9630
1542766072.521894,peer9.org1.example.com,168kB / 119kB,168000,119000
1542766072.521894,peer3.org1.example.com,181kB / 117kB,181000,117000
1542766072.521894,peer5.org1.example.com,221kB / 180kB,221000,180000
1542766072.521894,peer8.org1.example.com,183kB / 135kB,183000,135000
1542766072.521894,peer0.org1.example.com,607kB / 1.51MB,607000,1510000
1542766072.521894,peer6.org1.example.com,45.2kB / 9.53kB,45200,9530
1542766072.521894,peer1.org1.example.com,52kB / 13.2kB,52000,13200
1542766072.521894,peer22.org1.example.com,225kB / 152kB,225000,152000
1542766072.521894,peer4.org1.example.com,67.4kB / 20.7kB,67400,20700
1542766072.521894,orderer.example.com,20.5kB / 2.2kB,20500,2200
1542766072.521894,peer14.org1.example.com,85.3kB / 29.8kB,85300,29800
1542766072.521894,peer19.org1.example.com,78kB / 19.5kB,78000,19500
1542766072.521894,peer11.org1.example.com,58.1kB / 18.7kB,58100,18700
1542766072.521894,peer15.org1.example.com,92.6kB / 29.9kB,92600,29900

peer17.org1.example.com,174kB / 121kB
peer18.org1.example.com,185kB / 159kB
peer12.org1.example.com,189kB / 134kB
peer7.org1.example.com,212kB / 155kB
peer24.org1.example.com,183kB / 150kB
peer21.org1.example.com,220kB / 145kB
peer13.org1.example.com,213kB / 143kB
peer2.org1.example.com,202kB / 137kB
peer23.org1.example.com,215kB / 145kB
peer10.org1.example.com,214kB / 181kB
peer20.org1.example.com,255kB / 193kB
peer16.org1.example.com,45.3kB / 11.2kB
peer9.org1.example.com,192kB / 132kB
peer3.org1.example.com,189kB / 127kB
peer5.org1.example.com,231kB / 193kB
peer8.org1.example.com,201kB / 148kB
peer0.org1.example.com,641kB / 1.64MB
peer6.org1.example.com,58.4kB / 12.8kB
peer1.org1.example.com,60.8kB / 14.2kB
peer22.org1.example.com,248kB / 164kB
peer4.org1.example.com,84.9kB / 26.6kB
orderer.example.com,20.9kB / 2.2kB
peer14.org1.example.com,96.2kB / 39.7kB
peer19.org1.example.com,78.5kB / 19.6kB
peer11.org1.example.com,74.3kB / 25.3kB
peer15.org1.example.com,110kB / 38.6kB
1542766075.6442251,peer17.org1.example.com,174kB / 121kB,174000,121000
1542766075.6442251,peer18.org1.example.com,185kB / 159kB,185000,159000
1542766075.6442251,peer12.org1.example.com,189kB / 134kB,189000,134000
1542766075.6442251,peer7.org1.example.com,212kB / 155kB,212000,155000
1542766075.6442251,peer24.org1.example.com,183kB / 150kB,183000,150000
1542766075.6442251,peer21.org1.example.com,220kB / 145kB,220000,145000
1542766075.6442251,peer13.org1.example.com,213kB / 143kB,213000,143000
1542766075.6442251,peer2.org1.example.com,202kB / 137kB,202000,137000
1542766075.6442251,peer23.org1.example.com,215kB / 145kB,215000,145000
1542766075.6442251,peer10.org1.example.com,214kB / 181kB,214000,181000
1542766075.6442251,peer20.org1.example.com,255kB / 193kB,255000,193000
1542766075.6442251,peer16.org1.example.com,45.3kB / 11.2kB,45300,11200
1542766075.6442251,peer9.org1.example.com,192kB / 132kB,192000,132000
1542766075.6442251,peer3.org1.example.com,189kB / 127kB,189000,127000
1542766075.6442251,peer5.org1.example.com,231kB / 193kB,231000,193000
1542766075.6442251,peer8.org1.example.com,201kB / 148kB,201000,148000
1542766075.6442251,peer0.org1.example.com,641kB / 1.64MB,641000,1640000
1542766075.6442251,peer6.org1.example.com,58.4kB / 12.8kB,58400,12800
1542766075.6442251,peer1.org1.example.com,60.8kB / 14.2kB,60800,14200
1542766075.6442251,peer22.org1.example.com,248kB / 164kB,248000,164000
1542766075.6442251,peer4.org1.example.com,84.9kB / 26.6kB,84900,26600
1542766075.6442251,orderer.example.com,20.9kB / 2.2kB,20900,2200
1542766075.6442251,peer14.org1.example.com,96.2kB / 39.7kB,96200,39700
1542766075.6442251,peer19.org1.example.com,78.5kB / 19.6kB,78500,19600
1542766075.6442251,peer11.org1.example.com,74.3kB / 25.3kB,74300,25300
1542766075.6442251,peer15.org1.example.com,110kB / 38.6kB,110000,38600

peer17.org1.example.com,199kB / 149kB
peer18.org1.example.com,210kB / 178kB
peer12.org1.example.com,213kB / 148kB
peer7.org1.example.com,228kB / 169kB
peer24.org1.example.com,205kB / 169kB
peer21.org1.example.com,242kB / 157kB
peer13.org1.example.com,220kB / 154kB
peer2.org1.example.com,220kB / 152kB
peer23.org1.example.com,232kB / 161kB
peer10.org1.example.com,232kB / 201kB
peer20.org1.example.com,275kB / 202kB
peer16.org1.example.com,54.3kB / 12.5kB
peer9.org1.example.com,219kB / 148kB
peer3.org1.example.com,212kB / 140kB
peer5.org1.example.com,246kB / 204kB
peer8.org1.example.com,225kB / 163kB
peer0.org1.example.com,698kB / 1.81MB
peer6.org1.example.com,75.6kB / 18.4kB
peer1.org1.example.com,84.3kB / 24.8kB
peer22.org1.example.com,256kB / 172kB
peer4.org1.example.com,88.7kB / 28.9kB
orderer.example.com,24.2kB / 17.8kB
peer14.org1.example.com,103kB / 47.2kB
peer19.org1.example.com,95.9kB / 24.6kB
peer11.org1.example.com,97.4kB / 30.9kB
peer15.org1.example.com,126kB / 48.7kB
1542766078.788961,peer17.org1.example.com,199kB / 149kB,199000,149000
1542766078.788961,peer18.org1.example.com,210kB / 178kB,210000,178000
1542766078.788961,peer12.org1.example.com,213kB / 148kB,213000,148000
1542766078.788961,peer7.org1.example.com,228kB / 169kB,228000,169000
1542766078.788961,peer24.org1.example.com,205kB / 169kB,205000,169000
1542766078.788961,peer21.org1.example.com,242kB / 157kB,242000,157000
1542766078.788961,peer13.org1.example.com,220kB / 154kB,220000,154000
1542766078.788961,peer2.org1.example.com,220kB / 152kB,220000,152000
1542766078.788961,peer23.org1.example.com,232kB / 161kB,232000,161000
1542766078.788961,peer10.org1.example.com,232kB / 201kB,232000,201000
1542766078.788961,peer20.org1.example.com,275kB / 202kB,275000,202000
1542766078.788961,peer16.org1.example.com,54.3kB / 12.5kB,54300,12500
1542766078.788961,peer9.org1.example.com,219kB / 148kB,219000,148000
1542766078.788961,peer3.org1.example.com,212kB / 140kB,212000,140000
1542766078.788961,peer5.org1.example.com,246kB / 204kB,246000,204000
1542766078.788961,peer8.org1.example.com,225kB / 163kB,225000,163000
1542766078.788961,peer0.org1.example.com,698kB / 1.81MB,698000,1810000
1542766078.788961,peer6.org1.example.com,75.6kB / 18.4kB,75600,18400
1542766078.788961,peer1.org1.example.com,84.3kB / 24.8kB,84300,24800
1542766078.788961,peer22.org1.example.com,256kB / 172kB,256000,172000
1542766078.788961,peer4.org1.example.com,88.7kB / 28.9kB,88700,28900
1542766078.788961,orderer.example.com,24.2kB / 17.8kB,24200,17800
1542766078.788961,peer14.org1.example.com,103kB / 47.2kB,103000,47200
1542766078.788961,peer19.org1.example.com,95.9kB / 24.6kB,95900,24600
1542766078.788961,peer11.org1.example.com,97.4kB / 30.9kB,97400,30900
1542766078.788961,peer15.org1.example.com,126kB / 48.7kB,126000,48700

peer17.org1.example.com,214kB / 163kB
peer18.org1.example.com,223kB / 191kB
peer12.org1.example.com,236kB / 167kB
peer7.org1.example.com,252kB / 187kB
peer24.org1.example.com,218kB / 178kB
peer21.org1.example.com,248kB / 167kB
peer13.org1.example.com,236kB / 164kB
peer2.org1.example.com,245kB / 171kB
peer23.org1.example.com,255kB / 177kB
peer10.org1.example.com,254kB / 217kB
peer20.org1.example.com,300kB / 217kB
peer16.org1.example.com,55.9kB / 13.1kB
peer9.org1.example.com,230kB / 160kB
peer3.org1.example.com,245kB / 158kB
peer5.org1.example.com,265kB / 229kB
peer8.org1.example.com,253kB / 190kB
peer0.org1.example.com,736kB / 1.92MB
peer6.org1.example.com,84.3kB / 22.2kB
peer1.org1.example.com,98.5kB / 29.1kB
